website,full_name,full_bio,age,hometown,education,experience,photo_url
https://agavedentistry.com/meet-the-team/,Dr. Ryan Wallis,"Wallis grew up in southern Utah where he enjoyed the small town way of life. He rode his four wheeler to school and fished from local ponds. He enjoyed playing sports and spending late afternoons water-skiing with his friends. After attending the local college for a semester, he served a two year church mission in Pennsylvania. Upon returning form his mission, he continued his education at Dixie College where he met and married his wife, Suzanne. Upon graduating from Dixie College, the couple moved to Santa Ana, California where Ryan obtained a degree in Mortuary Science from Cypress College. Ryan began working at Metcalf Mortuary in St. George, Utah as a licensed funeral director. He enjoyed serving the families and eventually became a manager of one of the facilities. After 13 years and with a growing family, Ryan decided to further his education and applied to dental school. He was accepted into the Arizona School of Dental and Oral Health at A.T. Still University in Mesa, Arizona. With five children, the couple moved to Gilbert, AZ to start a new adventure. Their family fell in love with Arizona and decided to plant their roots here. Whether you see Dr. Wallis or Dr. Davis, you can expect the same great care that you are accustomed to receiving at Agave Dentistry.",,Southern Utah,Dixie College; Cypress College; Arizona School of Dental and Oral Health at A.T. Still University,Licensed funeral director; manager at Metcalf Mortuary; further education to apply to dental school.,
https://www.agawamfamilydentalcare.com/blog/986474-a-variety-of-dentures-to-meet-your-needs,Dr. Stephen R. Jacapraro,,,,,,
http://ahwatukeedentalhealth.com/team,Dr. Amy Nordquist,Dr. Amy Nordquist is an Ahwatukee native who is excited to be providing dental care in her hometown! Providing patients with comprehensive and high quality care is of upmost importance to her as your dentist. You can feel confident knowing that you are in great hands with Dr. Nordquist.,,Ahwatukee,,,
http://ahwatukeedentalhealth.com/team,Ann Taylor,,,,,,
http://ahwatukeedentalhealth.com/team,Robert Green,,,,,,
http://ahwatukeedentalhealth.com/team,Sally Steele,,,,,,
http://ailandental.com/team.htm,"Dr. Ailan Tran, D.D.S.","Dr. Ailan Tran is a graduate of Loma Linda University of Southern California. She has been a dentist for more than 25 years, and has been through several post graduate courses in different fields of dentistry since receiving her DDS degree. Her emphasis on patients' comfort, as well as keeping up-to-date with the latest advancements in dentistry, enables her to provide her patients with the best quality of care in the field. Dr. Ailan Tran has a wide range of experience in different areas of dentistry, from preventive and restorative dentistry, surgical and endodontic treatments, to cosmetic treatments to enhance patients' smile. ""I am proud to provide my patients with the best in dental technology, treatment options and patient comfort. I invite you to come to our beautiful dental office in San Jose. It is my pleasure to be your trusted provider of oral health care for years to come"" Certificates : Mini Implants Advanced Training in Laser for Hard and Soft tissue Implant Prosthodontics CEREC ( Digital All Ceramic Fillings and Crowns in one day) Memberships : American Dental Association California Dental Association Santa Clara County Dental Society American Academy of Cosmetic Dentistry American Academy of Implant Dentistry Office hours are: Monday - Closed Tuesday - 9am -6pm Wednesday: 9am - 6pm Thursday - 9am - 6pm Friday, 9am - 6pm Saturday - 9am - 6pm Our Location and Contact Info. AILAN DENTAL CARE 2042 Tully Road San Jose, CA 95122 Tel: (408) 528-7878 Email: admin@ailandental.com Dental Website by Solution21 - Legal Notices - Sitemap",,,Loma Linda University of Southern California,more than 25 years,
http://airedental.com/our-team,Dr. Nader Amiran,,,,,,
http://airedental.com/our-team,Dr. Courtney Donkoh,,,,,,
http://airedental.com/our-team,Dr. Ahmed Y. Shawky,,,,,,
http://airedental.com/our-team,Dr. Mohammed Al Rubaie,,,,,,
https://www.youngbreathandwellness.com/team,Terence Young,"Meet our Director of Young Breath and Wellness, Terence Young, D.D.S., B.S., Respiratory Therapy Dr. Young graduated from University of the Pacific, Arthur A. Dugoni School of Dentistry, in San Francisco, California. After graduating from dental school in 1988, he moved back home to open his private dental practice in his hometown of Honolulu, Hawaii in 1990. Dr. Young’s Bachelor of Science degree is in Respiratory Therapy from Creighton University in Omaha, Nebraska. He provided Respiratory Therapy Services for Home Care residents on Kauai before attending dental school. He graduated high school from Punahou School, attended middle school at Kamehameha Schools and elementary at Hanahau’oli School. “My knowledge of respiratory physiology and general / airway dentistry helps me to better diagnose and treat our airway patients more effectively.” Dr. Young’s General and Airway Dental Practice actively treats dental and airway patients in ages from one to 102.",,"Honolulu, Hawaii","University of the Pacific, Arthur A. Dugoni School of Dentistry; Creighton University in Omaha, Nebraska",Graduated from dental school in 1988; opened private dental practice in 1990; provided Respiratory Therapy Services,
https://www.youngbreathandwellness.com/team,Kimberly Tandarich,"Kimberly Tandarich has earned her Bachelor of Science Degree in Dental Hygiene from University of Hawaii at Manoa where she developed a strong foundation in dental science, preventive care, and patient education.She is a licensed dental hygienist, and is also certified in Orofacial Myofunctional Therapy. With a genuine interest in helping patients achieve and maintain optimal oral / airway well-being, Kimberly strives to make a positive impact on the well-being of those she serves. In her free time, Kimberly enjoys being active. She enjoys Pilates, hiking, stand up paddling, cooking and hanging with her French Bulldog.",,,Bachelor of Science Degree in Dental Hygiene from University of Hawaii at Manoa,"Licensed dental hygienist, certified in Orofacial Myofunctional Therapy",
